username,content,label,clean_teks
skrrrtaji,"Di kantor dah ada tempat ngecas mobil listrik, tinggal mobil listrik nya aja nih belum ada",1,"['kantor', 'ngecas', 'mobil', 'listrik', 'tinggal', 'mobil', 'listrik']"
wulingindonesia,"@teguhinvestor Boleh pak saya rekomendasikan Mobil Listrik Wuling Air EV. Harga mulai 238 OTR Jakarta, sudah bebas Ganjil Genap, Tidak perlu isi BBM, Pajak Progresif tidak ada, Pajak pertahun 750ribu dan tidak pergantian Oli yg memakan biaya. Mumpung ada Promo TDP 35 jutaan.",1,"['rekomendasi', 'mobil', 'listrik', 'wuling', 'air', 'ev', 'harga', 'otr', 'jakarta', 'bebas', 'ganjil', 'genap', 'isi', 'bbm', 'pajak', 'progresif', 'pajak', 'ribu', 'ganti', 'oli', 'makan', 'biaya', 'mumpung', 'promo', 'tdp', 'juta']"
Akhlis_M,"@PartaiSocmed Aku juga heran, kenapa pemerintah ngebut banget mau ganti ke mobil listrik sedangkan untuk mendapatkan listrik saja, kita masih bergantung sama batu bara.",0,"['heran', 'perintah', 'kebut', 'banget', 'ganti', 'mobil', 'listrik', 'listrik', 'gantung', 'batu', 'bara']"
miko_jee,"@laywookcom Besuk dgn perkembangan teknologi mungkin bisa membuat power bank / baterai cadangan yg bisa buat ngecas mobil listrik.
Mungkin jg nanti baterai mobil listrik di masa depan ukuran sekecil baterai jam dinding.
Banyak kemungkinan yg bisa terjadi asalkan demandnya tinggi.",1,"['besuk', 'kembang', 'teknologi', 'power', 'bank', 'baterai', 'cadang', 'ngecas', 'mobil', 'listrik', 'baterai', 'mobil', 'listrik', 'ukur', 'baterai', 'dinding', 'demandnya']"
Traffic_Jogja,KEPALA STAF KEPRESIDENAN MOELDOKO SEBUT PENERAPAN INPRES MOBIL LISTRIK DILAKUKAN SECARA BERTAHAP,1,"['kepala', 'staf', 'presiden', 'moeldoko', 'terap', 'inpres', 'mobil', 'listrik', 'laku', 'tahap']"
Traffic_Jogja,BRIN DORONG PERGURUAN TINGGI DAN UNIVERSITAS DI INDONESIA KEMBANGKAN MOBIL LISTRIK KARYA ANAK BANGSA,1,"['brin', 'dorong', 'guru', 'universitas', 'indonesia', 'kembang', 'mobil', 'listrik', 'karya', 'anak', 'bangsa']"
anindyakusumas,"@RomitsuT Wah, fix sih ini biar kita nantinya beralih ke kendaraan listrik. Sdh pd tau kan ya, mulai muncul perusahaan motor listrik, perusahaan mobil jg lg rame2 bikin mobil listrik. ",1,"['biar', 'alih', 'kendara', 'listrik', 'pd', 'muncul', 'usaha', 'motor', 'listrik', 'usaha', 'mobil', 'ramai', 'bikin', 'mobil', 'listrik']"
beersukariaa,"@rgoestama Naiknya permintaan nikel kan salah satunya dipengaruhi sm meningkatnya produksi mobil listrik. Selain lingkungan, faktor yg bikin naik penggunaan mobil listrik juga salah satunya didorong sm kenaikan harga minyak naik akibat perang ukraina",1,"['nikel', 'salah', 'pengaruh', 'tingkat', 'produksi', 'mobil', 'listrik', 'lingkung', 'faktor', 'bikin', 'mobil', 'listrik', 'salah', 'dorong', 'harga', 'minyak', 'akibat', 'perang', 'ukraina']"
Traffic_Jogja,DINAS ESDM : 26 INSTANSI PEMPROV JABAR GUNAKAN MOBIL LISTRIK PADA 2023,1,"['dinas', 'esdm', 'instansi', 'perintah', 'provinsi', 'jawa', 'barat', 'mobil', 'listrik']"
siYummyBoyy,"@cipiyiw Maka dari itu, sekarang pemerintah menggalakkan mobil listrik",1,"['perintah', 'galak', 'mobil', 'listrik']"
h_awry,Disaat temen2 udah pada beli mobil listrik.. akupun ingin..  tp ga mau wuling.. ommmm ioniq ommm..,1,"['temen', 'beli', 'mobil', 'listrik', 'wuling', 'ommmm', 'ioniq', 'ommm']"
siddiqwicak,"@Eno_Bening Setidaknya kendaraan listrik kalau macet ga berisik, paling bunyi kalau akson sama orang ngomel-ngomel, jadi gapapa. Mari beli mobil listrik ",2,"['kendara', 'listrik', 'macet', 'bunyi', 'akson', 'orang', 'omel', 'mari', 'beli', 'mobil', 'listrik']"
SPedalangan,"Kita memasuki era serba listrik.Kompor listrik, sepeda motor listrik dan Mobil listrik. Akan lebih baik kalau  sumber listriknya dari Geothermal atau panas bumi.Selain listrik ramah lingkungan.Energi panas bumi tersebar di wilayah Indonesia. #ClimateCrisis",1,"['pasuk', 'era', 'serba', 'listrik', 'kompor', 'listrik', 'sepeda', 'motor', 'listrik', 'mobil', 'listrik', 'sumber', 'listrik', 'geothermal', 'panas', 'bumi', 'listrik', 'ramah', 'lingkung', 'energi', 'panas', 'bumi', 'sebar', 'wilayah', 'indonesia']"
gtafrihi,"Pemerintah ini apa ga tahu malu ya? Ngomong di depan umum buat ganti mobil dinas ke listrik, apa gak paham kondisi rakyatnya gimana?
Daripada ganti mobil dinas para pejabat, ya mending benerin transportasi umum.
Emang pajak kita cuma lari buat jadi fasilitas elit?",0,"['perintah', 'malu', 'ngomong', 'ganti', 'mobil', 'dinas', 'listrik', 'paham', 'kondisi', 'rakyat', 'ganti', 'mobil', 'dinas', 'jabat', 'mending', 'benerin', 'transportasi', 'emang', 'pajak', 'lari', 'fasilitas', 'elit']"
RizkiDimasDwij,"@Eno_Bening Transport umum, bukan mobil listrik. Gak realistis",0,"['transport', 'mobil', 'listrik', 'realistis']"
PribumiArema,@RBTHIndonesia Ini kalau  lampunya pake LED interior dibikin modern pasti keren banget. Apalagi kalau  diganti jd mobil listrik ato hybrid.,1,"['lampu', 'pakai', 'led', 'interior', 'bikin', 'modern', 'keren', 'banget', 'ganti', 'mobil', 'listrik', 'hybrid']"
vania___,"daripada mobil listrik mending buat bus listrik ga sih, kalau mobil buat dipake pribadi lagi sama-sama menuhin jalan",1,"['mobil', 'listrik', 'mending', 'bus', 'listrik', 'mobil', 'pakai', 'pribadi', 'menuhin', 'jalan']"
FYugoPrabowo28,@MartaArdy Harusnya mobil listrik disertai panel surya,1,"['mobil', 'listrik', 'panel', 'surya']"
andreyosh_,"@madenkijima @satriagaul3 @mouldie_sep kalau mobil bensin kan tinggal dorong ke pom bensin terus isu bensin kurang dari 1 menit udah bisa jalan lagi, lah kalau mobil listrik nge charge nya pasti lama",0,"['mobil', 'bensin', 'tinggal', 'dorong', 'pom', 'bensin', 'isu', 'bensin', 'jalan', 'mobil', 'listrik', 'charge']"
4wallsnet,"ga ada beda mobil listrik apa engga, toh emg sama2 bikin macet. prnya adalah memperluas fasilitas transportasi umum krn indo ga cuma jabodetabek yg punya transportasi umum yg layak",0,"['beda', 'mobil', 'listrik', 'emang', 'bikin', 'macet', 'prnya', 'luas', 'fasilitas', 'transportasi', 'indonesia', 'jabodetabek', 'transportasi', 'layak']"
____downey,@aimrod Daripada mobil listrik malah mending motor listrik swap battery. Lebih nolong kalangan kelas menengah kebawah yang belum pada punya mobil.,1,"['mobil', 'listrik', 'mending', 'motor', 'listrik', 'swap', 'battery', 'tolong', 'kalang', 'kelas', 'mobil']"
rfiranny,Jauh-jauh amat mikir mobil listrik. Pake kompor listrik aja jeglek.,0,"['berfikir', 'mobil', 'listrik', 'pakai', 'kompor', 'listrik', 'jeglek']"
kiwalipitu,@OnlyFrens Kok Pak @jokowi merestui penghamburan uang dalam penggunaan mobil listrik serta kompor listrik untuk masyarakat.,0,"['restu', 'hambur', 'uang', 'mobil', 'listrik', 'kompor', 'listrik', 'masyarakat']"
utmman,"@muh_rizqi_ardi padahal mostly orang indonesia gak mampu beli mobil, let alone electric car yang harganya mahal, listriknya pun mahal. Dikata rumah di indo listriknya segede2 mall kali ya wkwkw nyalain 3 ac aja udah jepret tu listrik",0,"['mostly', 'orang', 'indonesia', 'beli', 'mobil', 'let', 'electric', 'car', 'harga', 'mahal', 'listrik', 'mahal', 'rumah', 'indonesia', 'listrik', 'gede', 'mall', 'nyalain', 'jepret', 'listrik']"
dedekarman,"Agak aneh, subsidi beli mobil listrik. 
Bukannya transportasi massal yg semakin diperbaiki.",0,"['aneh', 'subsidi', 'beli', 'mobil', 'listrik', 'transportasi', 'massal']"
BangRahmatullah,@mouldie_sep itu gambaran masa depan ketika mobil dan motor udah listrik semua,1,"['gambar', 'mobil', 'motor', 'listrik']"
wulingindonesia,@jokowi Mobil listrik Seharga Mobil Brio 200 jutaan? Alat Charger nya semudah ngecas Hp di rumah? Dan Dijamin Garansi batre sampai 8 tahun? Ya Wuling Air EV dongs. Bisa test Drive lho.,2,"['mobil', 'listrik', 'harga', 'mobil', 'brio', 'juta', 'alat', 'charger', 'mudah', 'ngecas', 'hp', 'rumah', 'jamin', 'garansi', 'baterai', 'wuling', 'air', 'ev', 'dongs', 'test', 'drive']"
pevpierr,"Jangan diulangi dong pak buk yang udah2lagian dari pada pemerintah memberikan subsidi buat mobil listrik, ya mending bentuk subsidi yang lain:(",0,"['ulang', 'buk', 'udahlagian', 'perintah', 'subsidi', 'mobil', 'listrik', 'mending', 'bentuk', 'subsidi']"
pevpierr,"Begitu terus dah pemerintah Indonesiaku tercinta ini, fasilitasnya belum benar2 rampung.tapi udah gemborin mobil listrik ",0,"['perintah', 'indonesia', 'cinta', 'fasilitas', 'rampung', 'gemborin', 'mobil', 'listrik']"
Inanewsindo,"Arifin menambahkan, penggunaan mobil listrik berbasis baterai, saat ini juga dinilai lebih hemat dibanding menggunakan mobil konvensional (bensin dan solar).

Sumber Foto : VOI",2,"['arifin', 'mobil', 'listrik', 'bas', 'baterai', 'nilai', 'hemat', 'banding', 'mobil', 'konvensional', 'bensin', 'solar', 'sumber', 'foto', 'voi']"
Inanewsindo,"Menteri Energi dan Sumber Daya Mineral (ESDM), Arifin Tasrif menturkan, pemerintah kini tengah menyiapkan insentif untuk memberikan subsidi bagi masyarakat yang membeli mobil listrik.",1,"['menteri', 'energi', 'sumber', 'daya', 'mineral', 'esdm', 'arifin', 'tasrif', 'tur', 'perintah', 'insentif', 'subsidi', 'masyarakat', 'beli', 'mobil', 'listrik']"
welbyadam,@cnbcindonesia Terus mobil listrik di charge pakai apa??,1,"['mobil', 'listrik', 'charge', 'pakai']"
EJat3010,"@aan1271 @wulingindonesia @detikcom @detik_jabar @ridwankamil Yg saya tau Wuling AirEV baterainya SUDAH fixed GAK bisa cabut pasang pak (dan sepertinya semua mobil listrik sama). kalau  sepeda motor mungkin bisa utk swap battery...Bbrp SPBU Shell SDH ada stasion charging utk 30 menit, kalau  serius mungkin ke depan SPBU yg ada fasilitas charging diperbanyak",1,"['wuling', 'airev', 'baterai', 'fixed', 'cabut', 'pasang', 'mobil', 'listrik', 'sepeda', 'motor', 'swap', 'battery', 'spbu', 'shell', 'stasion', 'charging', 'serius', 'spbu', 'fasilitas', 'charging']"
BuzzeRpAPBN,@CNNIndonesia Bau busuk pemerintah menaikkan harga bbm buat jualan mobil listrik. Uda kecium bgt ga ada yg sadar.,0,"['bau', 'busuk', 'perintah', 'harga', 'bbm', 'jual', 'mobil', 'listrik', 'cium', 'banget', 'sadar']"
RiezkaAslan,pantas..lagi gencar mobil listrik. ternyata rakyat dipaksa untuk menggunakan listrik lebih banyak dari sebelumnya.,0,"['gencar', 'mobil', 'listrik', 'nyata', 'rakyat', 'paksa', 'listrik']"
AlbertSolo2,"Ketua umum ikatan motor Indonesia atau IMI, menyarankan agar masyarakat untuk segera melakukan migrasi ke kendaraan bermotor listrik,baik itu mobil pribadi atau sepeda motor yang masyarakat gunakan untuk berangkat ke kantor atau bekerja di tempat pekerjaannya yang lain.",2,"['ketua', 'ikat', 'motor', 'indonesia', 'imi', 'saran', 'masyarakat', 'laku', 'migrasi', 'kendara', 'motor', 'listrik', 'mobil', 'pribadi', 'sepeda', 'motor', 'masyarakat', 'berangkat', 'kantor', 'kerja', 'kerja']"
AlbertSolo2,"Tahun depan ditargetkan, Indonesia akan menjadi salah satu negara yang sudah melakukan migrasi besar-besaran, penggunaan mobil dan motor berbahan bakar bensin ke mobil dan motor listrik secara massal, apalagi setelah diterbitkannya instruksi presiden terkait mobil listrik.",1,"['target', 'indonesia', 'salah', 'negara', 'laku', 'migrasi', 'mobil', 'motor', 'bahan', 'bakar', 'bensin', 'mobil', 'motor', 'listrik', 'massal', 'terbit', 'instruksi', 'presiden', 'kait', 'mobil', 'listrik']"
Zyta_Angel,@alper1945 @detikcom Tp mengurangi polusi juga sh mobil listrik.,1,"['polusi', 'sh', 'mobil', 'listrik']"
bramptonRBS,"@ferizandra Krn tidak menghamburkan uang untuk sponsor formula e, dananya bisa dialokasikan untuk membeli mobil listrik.  Lebih nyata mengurangi emisi CO2.",2,"['hambur', 'uang', 'sponsor', 'formula', 'dana', 'alokasi', 'beli', 'mobil', 'listrik', 'nyata', 'emisi', 'cowok']"
ZONKIM0N,Lama2 ga betah liat perlobian mobil listrik lewat influencer ini. Keliatan banget proyekan gede tapi ga benefit di rakyat. Public transport hey pak joko anwar.,0,"['betah', 'lihat', 'lobi', 'mobil', 'listrik', 'influencer', 'lihat', 'banget', 'proyek', 'benefit', 'rakyat', 'publik', 'transport', 'hey', 'joko', 'anwar']"
nicecutji,@aimrod kalau  ga salah buat skrg carbon footprint dr hybrid jg lebih sedikit daripada mobil listrik,1,"['salah', 'carbon', 'footprint', 'hybrid', 'mobil', 'listrik']"
dadiriadi1,@tempodotco Wu Ling segera bikin pasar mobil-listrik second,1,"['wu', 'ling', 'bikin', 'pasar', 'mobil', 'listrik', 'second']"
yapratamaaaa,"@PartaiSocmed @iwanfals Bukan nya subsidi krl , busway / transportasi umum malah subsidi mobil listrik",0,"['subsidi', 'krl', 'busway', 'transportasi', 'subsidi', 'mobil', 'listrik']"
rahmathan,@mutyarani gaskein beli mobil listrik mum,2,"['gaskein', 'beli', 'mobil', 'listrik', 'mum']"
weatherreport32,mobil listrik bukanlah sebuah jawaban,0,"['mobil', 'listrik', 'buah']"
b3thex,@SumandoGaek @MartaArdy Saat ini yg sudah melakukan itu @Nissan dgn Nissan Kick.. mobil listrik tapi sudah dilengkapi mesin sebagai sumber listriknya,1,"['laku', 'nissan', 'kick', 'mobil', 'listrik', 'lengkap', 'mesin', 'sumber', 'listrik']"
Ronnie_Rusli,"@PartaiSocmed Bagusnya di samping impor mobil listrik juga dibuat kebijakan membolehkan mobil dengan BBM di konversi menjadi mobil bertenaga listrik, buat yg sudah punya mobil (tdk dilarang mobil bertenaga BBM dijadikan bertenaga listrik) bagaimana caranya itu soal teknis masing2 pemilik mobil.",2,"['bagus', 'samping', 'impor', 'mobil', 'listrik', 'bijak', 'mobil', 'bbm', 'konversi', 'mobil', 'tenaga', 'listrik', 'mobil', 'larang', 'mobil', 'tenaga', 'bbm', 'tenaga', 'listrik', 'teknis', 'milik', 'mobil']"
Beemoos,"@detikcom Asix, numpang geleng2 dulu ah ! Mobil listrik terlalu overprice ! Jualan batere doang segitu mahal. Nanti begitu problem dengan batere harga ganti batere selangit ! kalau  NKRI gak berdaulat batere hanya akan menyusahkan rakyat lagi.",0,"['asix', 'numpang', 'geleng', 'mobil', 'listrik', 'overprice', 'jual', 'batere', 'segitu', 'mahal', 'problem', 'batere', 'harga', 'ganti', 'batere', 'langit', 'nkri', 'daulat', 'batere', 'susah', 'rakyat']"
Traffic_Jogja,PEMPROV DKI JAKARTA RENCANAKAN TAMBAH 100 KENDARAAN LISTRIK UNTUK MOBIL DINAS PADA 2023,1,"['perintah', 'provinsi', 'dki', 'jakarta', 'rencana', 'kendara', 'listrik', 'mobil', 'dinas']"
ArdhiWardana27,"@anandabadudu Habis lagi duit negara buat anggaran beli mobil listrik.
Udah rakyatnya susah mikirin hidupnya. Apalagi BBM naik. UMR tidak naik. Pengangguran semakin banyak.  Lapangan pekerjaan semakin susah. Sudah memiliki basic atau skill tapi gak diterima terima. Ya ini lah INDONESIA",0,"['habis', 'duit', 'negara', 'anggar', 'beli', 'mobil', 'listrik', 'rakyat', 'susah', 'pikir', 'hidup', 'bbm', 'umr', 'anggur', 'lapang', 'kerja', 'susah', 'milik', 'basic', 'skill', 'terima', 'terima', 'indonesia']"
BuchroniK,@restyca_yah Mobil listrik tak laku di China.. akhirnya Indonesia diminta bantu,0,"['mobil', 'listrik', 'laku', 'china', 'indonesia', 'bantu']"
siKirun,"Benar-benar utopis sekali pemerintah ini tentang mobil listrik dan zero emission, bukanya memperbaharui pembangkitnya dulu, menyiapkan spkalau u sebanyak2nya, dan industri batrenya, malah sekonyong2 segera2 bae pindah ke kendaraan listrik.",0,"['utopis', 'perintah', 'mobil', 'listrik', 'zero', 'emission', 'buka', 'baharu', 'bangkit', 'spkalau', 'industri', 'batrenya', 'sekonyong', 'bae', 'pindah', 'kendara', 'listrik']"
hahhguy,"Bodoh banget.

Motor/mobil listrik itu cuma bikin masalah baru. Bayangin 1jt motor bensin diganti 1jt elektrik. Apakah mengurangi macet? ENGGAAAAAAAAAAANJING",0,"['banget', 'motor', 'mobil', 'listrik', 'bikin', 'bayangin', 'motor', 'bensin', 'ganti', 'elektrik', 'macet']"
RWeejaya,@PartaiSocmed Seram tadi liat antrian ngecas mobil listrik lebih parah dari antri bbm,0,"['seram', 'lihat', 'antri', 'ngecas', 'mobil', 'listrik', 'parah', 'antri', 'bbm']"
Bunda_Kholid,"Muncul wacana pengadaan Mobil Listrik. Bukti pemerintah tidak punya hati setelah menaikkan harga BBM. Sudah sering rakyat ini disakiti, dizalimi... Rakyat oh rakyat... Sadarlah... Perjuangkan hukum Islam... Bukan demokrasi... 
#SadarPolitik
#IlusiDemokrasi
#PolitikIslam",0,"['muncul', 'wacana', 'mobil', 'listrik', 'bukti', 'perintah', 'hati', 'harga', 'bbm', 'rakyat', 'sakit', 'zalim', 'rakyat', 'rakyat', 'sadar', 'juang', 'hukum', 'islam', 'demokrasi']"
classictruck15,"@ezash kudunya mobil listrik gak perlu keseringan di cas kan ketika mobil jalan roda bergerak, kenapa momen puntir roda tidak sekalian diberikan dinamo pengisian agar energi yg dikeluarkan kembali lagi ke batre? jadi teman gak perlu boros token listrik di rumah",1,"['kudu', 'mobil', 'listrik', 'cas', 'mobil', 'jalan', 'roda', 'gerak', 'momen', 'puntir', 'roda', 'dinamo', 'isi', 'energi', 'baterai', 'teman', 'boros', 'token', 'listrik', 'rumah']"
syahirularif,@Fido_id_ Makanya saya td blg motor kalau  mau kenceng smp 90 km per jam berarti baterai yg dipakai hampir menyamai baterai mobil listrik. Rata2 motor listrik kec maks 70 km/jam krn baterainya rata2 maks. 1 KW bahkan lbh kecil dr itu,1,"['bilang', 'motor', 'cepat', 'smp', 'arti', 'baterai', 'pakai', 'baterai', 'mobil', 'listrik', 'motor', 'listrik', 'kec', 'maks', 'baterai', 'maks', 'kau']"
UsodoWiro,"Ajang internasional Formula E tersukses ya Formula E Jakarta, itu pujian yg memang kenyataan. Sehitidak disusul semaraknya mobil listrik tanah air. 
Namun daya beli krn kondisi ekonomilah yg menjadi efek tidak cepat terserap mobil listrik.",1,"['ajang', 'internasional', 'formula', 'sukses', 'formula', 'jakarta', 'puji', 'nyata', 'sehitidak', 'susul', 'semarak', 'mobil', 'listrik', 'tanah', 'air', 'daya', 'beli', 'kondisi', 'ekonomi', 'efek', 'cepat', 'serap', 'mobil', 'listrik']"
harisuddinharis,@alifmojo kalau menurut gue sih mending mobil listrik,2,"['mending', 'mobil', 'listrik']"
uposishitzu,"@TirtoID Mangkanye bikin transportasi massal yang banyak, masa langsung solusinya beli mobil listrik. Mao nguntungin pengusaha mobil ga gt juga kali",0,"['bikin', 'transportasi', 'massal', 'langsung', 'solusi', 'beli', 'mobil', 'listrik', 'nguntungin', 'usaha', 'mobil']"
dropitaway,"Gaya-gayaan pengen beli mobil listrik, nyalain magic com aje anjlok.",0,"['gaya', 'gaya', 'beli', 'mobil', 'listrik', 'nyalain', 'magic', 'com', 'anjlok']"
agent_pin,@KompasTV Ide gila jika semua mobil dinas akan diganti dg mbl listrik saat ini. Infrastruktur stasiun pengisian listrik mobil saja blm siap. kalau  mau apa2 selalu ter-buru2 tanpa perencanaan matang akhirnya ambyar,0,"['ide', 'gila', 'mobil', 'dinas', 'ganti', 'mbl', 'listrik', 'infrastruktur', 'stasiun', 'isi', 'listrik', 'mobil', 'ter', 'buru', 'rencana', 'matang', 'ambyar']"
Ben22729149,"@solehsolihun Coba dicek kang, knp sekarng gembor bangt mobil listrik, Pembangkit siapa dibalik pln yg monopoli",0,"['coba', 'cek', 'kang', 'sekarng', 'gembor', 'bangt', 'mobil', 'listrik', 'bangkit', 'pln', 'monopoli']"
imananda01,"@anandabadudu Aku juga ga setuju penggantian mobil ke listrik untuk pejabat. Memang harusnya lebih baik ke angkutan umum minimal BRT seperti Temanbus disebar ke daerah2 urban lain, berbasis rel bisa pakai skema KPBU.",0,"['tuju', 'ganti', 'mobil', 'listrik', 'jabat', 'angkut', 'minimal', 'temanbus', 'sebar', 'daerah', 'urban', 'bas', 'rel', 'pakai', 'skema', 'kpbu']"
robinsonhutapea,"@CNNIndonesia Yang bikin sedih, saat negara sedang berhemat tiba2 keluar beli mobil listrik, tanpa ada riset terlebih dahulu yang seharusnya dijelaskan ke publik, untuk apa, untuk siapa dan keuntungan apa jika memilih mobil listrik dibanding memperbaiki transportasi massal ",0,"['bikin', 'sedih', 'negara', 'hemat', 'beli', 'mobil', 'listrik', 'riset', 'publik', 'untung', 'pilih', 'mobil', 'listrik', 'banding', 'transportasi', 'massal']"
Trias0405,"Dipikir pemerintah bangsat juga ya, BBM naik tapi pejabat dapet usulan mobil listrik. Brengsek @.",0,"['pikir', 'perintah', 'bangsat', 'bbm', 'jabat', 'dapet', 'usul', 'mobil', 'listrik', 'brengsek']"
