datetime,username,content,label
2023-01-29 00:14:37+00:00,oventerbang,@kompascom Motor listrik mobil listrik adalah solusi,positif
2023-01-28 21:38:15+00:00,Icha_Hariati,"@txtdrpemerintah Mungkin opung liat di tempat seperti Agats, yg sukses menggunakan motor listrik lalu terpikir untuk menjual massal.

Sy rasa bagusnya uji coba dulu.Perbanyak servicenya. Beri pelatihan gratis ke montir2.",positif
2023-01-28 19:12:06+00:00,tomsyad,"bisa mendapatkan pekerjaan sebagai ojol, jadi gaharus punya motor sendiri. bapaknya juga ngejelasin kalau motor listrik ini bisa dibilang cukup mudah digunakan dari segi operasi hampir mirip dgn motor pada umumnya. 1 hal yg berbeda banget yaitu dibagian pengisian baterainya ",positif
2023-01-28 14:35:01+00:00,DianPra92873347,"@detikcom Motor listrik bikin hemat pemiliknya dan polusi udara jadi berkurang, semoga bisa terus dikembangkan 👍",positif
2023-01-28 14:17:41+00:00,herflaws_,"grab yang pake motor listrik lucu bgtt, ramah polusi suara rasanya kayak diboncengin naik sepeda🥹💗",positif
2023-01-28 12:47:24+00:00,Boschbrand_,berdoa agar punya motor listrik,positif
2023-01-28 12:23:44+00:00,Thiyat_z777z,"kapanlah bisa beli motor... ah, nggak. daripada itu mending beli sepeda listrik, kalau batrai nya abis wes tinggal gowes. prefect👌",positif
2023-01-28 11:36:30+00:00,fadhlanyazid,@detikcom Coba pakai mobil / motor listrik kakak-kakak,positif
2023-01-28 11:28:18+00:00,teanoic3,seru bgt dpt gojek motor listrik kaga ada suaranya,positif
2023-01-28 05:14:09+00:00,AzzizzahNur,"@DRan354 @BuayaUbanan Beli sepeda motor listrik yang ada fasilitas penukaran batre, seperti gesits, kalau saya viar, tempat penukaran biasanya di alfamart,indomart, unduh aplikasi sepeda motor tsb, isi saldo minim 300k, saldo berkurang setiap kita tukar batre, dijamin batre baru terus 👍",positif
2023-01-28 04:45:32+00:00,Aadiyatd,@detikcom rakyat lebih butuh sembako murah pak bukan motor listrik ettdahh..,negatif
2023-01-28 02:15:00+00:00,aeuet___49,"Karna rumah deket charge station dan semalem ada wuling lgi charge disitu, kakak gue tiba2 ""apa beli aja ya mobil listrik? Menurut lu mobil atau motor listrik"" 💀💀💀",positif
2023-01-28 00:54:30+00:00,Johan_Oke,"@bakanosan1 @alisyarief Yg ada tambah macet, motor listrik slowww dan sering mogok",negatif
2023-01-28 00:52:20+00:00,Johan_Oke,"@alisyarief Perusahaan dia yg bikin baterenya, ayo tenggelamkan motor listrik lemot itu",negatif
2023-01-27 19:41:52+00:00,turningpumpkin,"MOTOR LISTRIK GRAB (4,5/10)
MAAF BGT TP SGT TIDAK NYAMAN😭🙏 joknya tu oval kecil hampir bulet gt loh jd lebar tp pendek.. kadang kalau  duduk hrs diujung bgt soalnya udh kepenuhan sm drivernya😭 trs krn listrik jd lmyn lambat, gk cocok kalau  lg buru-buru",negatif
2023-01-27 18:09:11+00:00,bobbyleks,Motor listrik yg punya sistem swap baterai menarik juga ehe,positif
2023-01-27 08:49:35+00:00,Teloris212,"@kompascom Rakyat sederhana beli kebutuhan pokok aja ngos2an disuruh beli motor listrik, makin kacau aja penguasa sekarang",negatif
2023-01-27 05:43:04+00:00,dephinisi,@kompascom Nambah2 tagihan listrik ...Hahahha..mendingan naik angkot daripada beli motor listrik.,negatif
2023-01-27 01:27:34+00:00,bengongdongcoy,"Gaenak bgt naik ojol yg motornya motor listrik buat gue yg tingginya menjulang keangkasa
Asli jauh enakan beat 😭
Ini kecil bgt udah gitu joknya mendelep kalau didudukin",negatif
2023-01-26 16:25:24+00:00,ChristopWilliam,"@kompascom Re-tweet ""@kompascom : Selama ini, terhitung sejak 2019, sebanyak 1.766 motor listrik telah digunakan masyarakat Bali, dengan kurva yang mengalami peningkatan sejak 2021.""",positif
2023-01-26 13:24:59+00:00,sandy_liany,"@AdiraFinanceID Jika saya #diModalin oleh Adira Finance, saya akan buka usaha sewa sepeda/motor listrik disekitar kompleks, agar udara disekitar kompleks tetap bersih dan tidak berisik 😁 

Yuk ikutan sob,

@andisuwandiasli 
@suriadi77 
@DanangSuwarjono 

#AdiraFinance #diModalin",positif
2023-01-26 12:49:57+00:00,SBSembiring,"@CNNIndonesia Aneh. Transportasi umum yg perlu disubsidi, bukan motor listrik.",negatif
2023-01-26 10:51:43+00:00,sugi_hantoro,@vnyfnia Coba motor listrik dlu,positif
2023-01-26 01:40:12+00:00,farahdaniarti87,@termousr Seru banget ya rata-rata di kota agats memakai motor listrik jadi tidak adanya polusi dan bahkan tidak bising juga,positif
2023-01-26 01:39:51+00:00,dikaraditya99,@termousr Wah mantap nih apalagi dengan menggunakan motor listrik ini lebih ramah lingkungan juga dan juga ketika pendistribusian BBM sulit mereka tidak perlu khawatir,positif
2023-01-26 01:39:44+00:00,kila_aura,@termousr Di sisi lain banyak sekali manfaat dari motor listrik dan pastinya juga lebih memudahkan masyarakat karena tidak perlu mengisi BBM dan tidak memiliki STNK dan juga SIM,positif
2023-01-26 01:39:25+00:00,Dadang_suryana5,@termousr Betul sih keberadaan motor listrik ini menjadi salah satu solusi dan juga antisipasi akan kelangkaan BBM yang ada,positif
2023-01-25 11:46:28+00:00,hari_kun,"Motor listrik bisa jadi contoh, utk kota yg kendaraanya udah terlalu padat seperti jakarta tentu saja ngak butuh tapi untuk desa2 di kabupaten motor listrik bisa jadi solusi hemat bbm karena tidak perlu besin eceran yg -",positif
2023-01-25 06:19:24+00:00,Dagie_P,"@Sunrise010170 Motor listrik gak tuh ,gak perlu knalpot gas buang...",positif
2023-01-25 04:23:40+00:00,termousr,"Menariknya, motor listrik di distrik tersebut dikategorikan sepeda, penggunaan plat nomor hanya penanda sebagai pengganti stiker retribusi, sehitidak para pemiliknya tidak memiliki STNK atau SIM dan tidak dikenakan pajak kendaraan.",positif
2023-01-25 04:23:40+00:00,termousr,"Pada 2018, setidaknya ada 1.280 motor listrik yang lalu-lalang dan digunakan oleh penduduk Agats. Saat ini sudah mencapai lebih dari 4.000 unit kendaraan listrik. Terdapat 22 pangkalan ojek listrik. Ojek yang beroperasi di Kota Agats menggunakan plat kendaraan berwarna kuning.",positif
2023-01-25 03:38:54+00:00,ChacaVarma,"Lagi mikirin apa gw beli sepeda listrik or motor listrik sekalian buat lari di taman ecopark.
Mayan oy, sekali dtg 25rb bolak balik.
Saking wa males di catcalling abang2 samping mesjid sampe taman.
Takut meninggal juga kena untaian kabel listrik yg awur2an.",positif
2023-01-25 00:50:06+00:00,ignronys,Motor listrik lucu juga nih.. Hahahaa.. Harus nabung dari sekarang biar bisa kebeli,positif
2023-01-24 23:01:43+00:00,BUMNWAJOHADIR,"Tidak hanya itu, WIMA ke depan akan berkomitmen untuk meningkatkan kualitas dan pelayanan, serta terus mendorong perluasan pasar untuk sepeda motor listrik GESITS.",positif
2023-01-24 21:43:22+00:00,muspul,"Kedua, mengkritisi kebijakan ini tidak berarti harus menolak seluruh kendaraan pribadi. Sejauh ini dana dibagi untuk bus juga, dan bahkan untuk motor listrik pribadi masih bisa didukung dibanding mobil listrik pribadi. Jadi butuh lebih spesifik bagian mananya dari kebijakan. /22",positif
2023-01-24 16:28:10+00:00,partoftaurus,@tanyakanrl Pengen motor listrik😭 bismillah,positif
2023-01-24 04:25:36+00:00,PEGADAIANSYARIA,"Punya motor listrik impian di tahun ini, siapa yang mau? 😎",positif
2023-01-24 03:30:16+00:00,littleepnda,"kpn ya bisa dpt gojek yg pke motor listrik gojek, kayanya lucu gtu ga siii",positif
2023-01-24 01:07:26+00:00,cookiesweaters,Seneng banget berangkat kerja naik grab motor listrik wkwkwkkw,positif
2023-01-24 00:35:25+00:00,Rwlndri,@ffarliani terus sempit ga sih teh? aku dpt motor listrik turun2 pegel bgt kaya abis dibonceng mio🥲,negatif
2023-01-24 00:31:39+00:00,ffarliani,"Mon maap banget ini mah bukan gamau mendukung program pemerintah dalam memerangi polusi udara, tp w tiap naik ojol yg motor listrik greget krn pelan banget udah sama kaya nek sepeda 😭😭 ntah napa udah seminggu dpt yg elektrik mulu padahal tdnya nmax mulu 😭👍🏻",negatif
2023-01-23 15:39:49+00:00,fahroeddin,"@Alvans407 @lucaxyzz motor dan mobil listrik harus tetap didorong produksi dan penggunaannya, selain mengurangi impor bbm juga bisa nambah daya saing di teknologi. kalau  ikut grup temen2 kosmik lebih banyak yg ahli ngoprek molis drpd mosin, krn fleksibilitas di mesin, sistem dan baterai.",positif
2023-01-23 02:11:47+00:00,Elfa65063834,"@OposisiCerdas Samain aja harga Pertalite, Pertamax dengan Pertamax Turbo,, harga bbm melambung selangit gak jadi masalah.
Sekarang kami dah ada solusinya meskipun  BBM naik ataupun langka.
Kami pake motor dan mobil listrik.",positif
2023-01-22 12:45:51+00:00,a_rainycloud,GUE BERSUMPAH GAAKAN BELI MOTOR LISTRIK😭😭😭,negatif
2023-01-22 12:43:24+00:00,inderakp,"Bulan ke 2 opex ngantor 0 rupiah.
Motor listrik charge di kantor, daftar member parkiran via GM. Senang sekali. Lebih senang karena gak antri isi bensinnya sih. Antre isi bensin d  hari kerja itu bisa habis 1 podcast muslim central",positif
2023-01-22 10:28:42+00:00,fahroeddin,"@lucaxyzz kalau pun memang mobil dan motor listrik kontribusi terhadap polusi udara kurang optimal, tp menurut q tetep bagus untuk dikembangkan, terutama motor listrik, minimal polusi suara berkurang, dan minimal bisa mengurangi asap pas nunggu lampu merah dr mosin.",positif
2023-01-22 09:33:25+00:00,Kohun21,"Ada yang kurang dapat menimbulkan kesalahpahaman nih.
1-2%/hari berkurangnya isi batere itu harapan saya untuk sepeda motor listrik.
Jadi sekitar 7-14% sepekan.
Untuk mobil tentu lebih besar, misalnya 10-20%/hari.
Intinya yg diutamakan itu EV yang EFISIEN, bukan yg biasa/boros.",positif
12/31/22 1:22,yudowidianto69,"Sudah waktunya ojol di subsidi motor listrik, mengingat betapa mahalnya bbm yang kita rasakan saat ini, tarif ongkir naik tidak seberapa, akhirnya kesimbangan tidak tercapai.. semoga pemerintah cepat mengapresiasi hal ini..",positif
12/31/22 1:17,yudizz92,2023 Pingin Punya Motor Listrik yang Cakep.,positif
12/30/22 22:45,ziahrahmawati8,"Transport sendiri, uang bensin pula makin mahal:( rasanya ingin beralih motor listrik",positif
12/30/22 22:17,bobybob2015,"@brin_indonesia @science_BRIN @science_BRIN @brin_indonesia @jokowi @Uwinfly_ID @11MaretUniv @Gesitsid @united_bike @indonesiavolta @selisindonesia 
Karena selama 1-2 tahun ini baterai motor listrik di jalanan Indonesia masih SLA / Lithium yang import. Harga tidak merakyat.
Kedepanya semoga 0% Baterai import.",netral
12/30/22 21:23,micha2328,"@NhanaJAKSEL kalau sambil ngojol sewa motor listrik aja, sewa biasa 45 rb perhari, kalau sewa milik 70 rb per hari, selama 2 tahun motor jadi hak milik",netral
12/30/22 18:59,akuwong3,"@CNNIndonesia Mending batalin aja deh subsidi motor listrik, ga ada manfaatnya juga buat rakyat",negatif
12/30/22 14:03,Rennd_27,@bchsr_ kak beby review motor listrik nya dong,netral
12/30/22 12:04,Ilham_Pebrika,Nanya @SamsatKotaBkasi kenapa di samsat kota bekasi g bisa urus motor listrik ya?,netral
12/30/22 11:47,WHermawan_desu,@detikcom Kenapa gak naikin subsidi dibanding repot naikin tarif? Lha mereka bisa kasih subsidi beli mobil/motor listrik utk individu lantas kenapa subsidi transportasi publik nda bisa? Logika sungsang!,negatif
12/30/22 11:00,ulfatulzhr,"-cont, kalau gua beli mobil listrik sih gua bakal pakai mobilisasi rumah - supermarket sih, kenapa tidak motor? Krn biasanya belanja bulanan itu banyak bgt, kalau bawa motor sendirian itu susah bgt bawanya ",netral
12/30/22 9:49,Blackalau iztHunter,"@BoyRembaya @kemenhub151 untuk memaksa rakyat membeli molis (motor/mobil listrik) dengan begitu laris manis si penyedia batrei yg di kelola oleh produsen big brother 
serbuan molis dari big brother 
tapi solar cell dipersulit untuk digunakan di perumahan + biaya solar cell yg mahal (gak ada subsidi)",negatif
12/30/22 9:17,frdhani,"@kabarpenumpang Negara maju berlomba"" membuat kebijakan agar orang lebih memilih transportasi umum, disini malah sebaliknya, krn mereka yg membuat kebijakan punya kepentingan dgn akan adanya mobil/motor listrik yg ""disubsidi"" itu. Tamak !!",negatif
12/30/22 6:26,AArma30,"@kompascom Subsidi untuk transportasi umum malah dipermasalahkan.
Subsidi buat motor listrik malah gas terus.",negatif
12/30/22 1:29,Ariefimampoero,@Widyarenee Yg beli mobil/motor listrik yg pabriknya ada di indonesia dapet insentif dari pemerintah.,netral
12/30/22 1:15,KuinginCerita_,@FunnyVideosID Ini motor listrik ya ? ,netral
12/29/22 21:12,lockedbyelll,liat motor listrik disini gemes bgt jd kangen pas main dipik ,positif
12/29/22 19:10,IhsanRizki_48,"@goldydharmawan Unpopular opinion: Jalanan Jakarta memang sangat ramah untuk motor, melihat arah kebijakan pusat, gue mendukung disrupsi motor listrik yg semakin masif, seenggaknya walau macet, jalanan cuma berisik saut-sautan kalau akson aja",positif
12/29/22 17:55,chevramli,"@Last_Destinatio @elisa_jkt Kan ada mobil dan motor listrik, yang ramah lingkungan dan disubsidi",positif
12/29/22 17:46,wawajie,"Mau deh gw kalau  dikasih motor dinas listrik. Sini pakkkk, aku dukung kebijakanmuuuu!",positif
12/29/22 17:10,wblack90,"@cahyobronz Nungguin teknologi motor listrik yang ada solar panel nya jadi kalau  lagi panas bisa isi baterai nya, udah full bisa nutup solar panel nya lebih canggih ga perlu ngecas lagi, hehehehe",netral
12/29/22 15:00,atamoted,hmmm disini mulai keliatan ada motor/mobil listrik,netral
12/29/22 14:18,GowessRyan,suka gk denger kalau  abang grab food pakai motor listrik. gk ada suara mesinnya,netral
12/29/22 13:18,racoonnn16,"Negara konoha aneh, sumpah udah capek naik motor malah disuruh beli versi listrik, asli capek capek, warga lebih butuh angkutan umum",negatif
12/29/22 11:32,edogawaaa__,"@PolJokesID Bisa jadi tujuan utamanya biar transportasi publik ga laku, terus beli motor/mobil listrik yg disubsidi",negatif
12/29/22 11:16,majorcraftjoe,"@kabarpenumpang Yg punya proyek subsidi motor/mobil listrik, takut gak laku proyeknya.",negatif
12/29/22 10:01,akuwong3,"@kompascom Makanya subsidi motor listrik, biar macet",negatif
12/29/22 9:50,Jemsbray,"@kabarpenumpang Negara bangkrut akan menghasilkan kebijakan kebijakan tolol macem gini, terus presiden nya cuma manggut2 
Ini jg salah satu strategi biar motor listrik laku kah? Kok goblok sih 
Ancoor ancoor,",negatif
12/29/22 9:34,rasndeso,@kabarpenumpang Tujuan utamanya itu biar mobil/motor listrik laku dibeli orang kaya. Cabut subsidi hanya manuver,negatif
12/29/22 8:09,dyiingstar,"@kabarpenumpang tambah aneh aja. emang pemerentah pengennya semua penduduk musti punya motor sama mobil listrik, seneng bikin kemacetan, ketimbang naik transportasi umum",negatif
12/29/22 6:47,bintangpelangi,@bchsr_ wih keren motor listrik mantap,positif
12/29/22 5:08,revma_mahita,@Kakyo20554133 @bchsr_ Motor listrik emang harus pakai sim ya?,netral
12/29/22 1:17,dindin_theduck,"@bchsr_ Spill merk, pengen juga motor listrik ni",positif
12/29/22 0:12,avinbts,@monangisn pake motor listrik,netral
12/28/22 23:42,dynwlndr,Tiba2 pengen beli motor listrik…,positif
12/28/22 21:53,ocasolu,"tadi jam set 3 ke atm naik motor listrik, sengaja pelan bgt ngendarainnya sambil denger lagu day6 nyaman dan damai bgt. terus pulangnya kehujanan tp terobos aja, kapan lg hujan2 an disaat hati lg kacau gini wkwk Alhamdulillah ya Allah, hati dan pikiran adem setelah sampe rumah",positif
12/28/22 20:55,PenyairRadikal,"@kumparan Goblok. Justru motor listrik daya kerusakannya lebih banyak. Baterainya diproduksi dengan merusak lingkungan, cah pakai aliran listrik dari PLN, bahan bakarmya batubara (daya rusak lingkungannya jauh lebih parah lagi).",negatif
12/28/22 19:45,ID12F,"@profesor_saham Nikel, Lithium, motor listrik 

kalau kebijakan pemerintah cukup bagus terhadap perkembangan motor listrik di Indonesia kemungkinan motor listrik dan hal hal pendukung lainnya akan cukup bagus",netral
12/28/22 18:45,syamsu_mc,"Pingin belajar efisiensi energi baterai utk motor listrik.
Mohon infonya
Tetap semangat belajar",netral
12/28/22 17:04,dzprt,Bocil2 motor listrik tolol,negatif
12/28/22 17:00,PidiyI,"YaAllah pengen beli motor listrik, soalnya aku kalau  bawa motor lama bgt.
Aamiin ya Allah",positif
12/28/22 16:37,imrchf,@bchsr_ Pasti habis beli motor listrik ya,netral
12/28/22 16:30,Kakyo20554133,@bchsr_ Apakah itu motor listrik estetic ? Atau,netral
12/28/22 14:53,bhe_ie,"@susipudjiastuti Yang pertama muncul dikepala: Wah kalau  segitu mending beli/naik motor. Lebih irit lagi pakai motor listrik ... atau mobil listrik

",positif
12/28/22 14:22,yashadipura,"Saya setuju aja subsidi motor listrik buat rakyat, asal motor buatan INDONESIA, Pengusaha nya juga ""Orang Indonesia"" karyawan dan buruh nya ""Orang Indonesia"" dan modalnya nya jangan ngutang k luar

Kita punya nikel, besi, tembaga, Timah, dll kita punya apa aja
Masak masih Impor ?",positif
12/28/22 13:52,sleepanymoree,@arzuntez oohhh charge motor listrik maksudnya,netral
12/28/22 11:46,subehoho,Yokk bisa 2023 ganti beat ama motor listrik,positif
12/28/22 11:45,subehoho,Ga pernah obses ama otomotif tapi motor listrik bikin penasaran,positif
12/28/22 7:45,mccih,@democrazymedia negara 4.0 energi terbarukan motor listrik mobil listrik,netral
12/28/22 2:28,pricilacestherr,bagaimana cara mendapatkan subsidi motor listrik ya,netral
12/28/22 0:25,indrale990,"@NKennardi Selain dari bodi yang lebih pendek, Air ev versi 2-seater juga memiliki motor listrik yang tenaganya sama seperti Air ev spek Indonesia.",netral
12/27/22 18:20,snowhaiyi,"nambah lagi wishlist gue:

motor & mobil listrik :D",netral
12/27/22 16:55,bekalenakibu,kalau dipikir pikir gaada alesan buat budeg kalau  naik motor listrik,netral
12/27/22 16:15,02fc71ba00c2451,@merapi_uncover Lagi promo motor listrik tuh...,netral
12/27/22 16:09,ThankU4Loving3,Masyarakat masih belum cukup paham untuk membedakan mana motor listrik dan mana sepeda listrik.,netral
12/26/22 22:43,putrantoo,Motor listrik mantep nih harus terus dipantau ini perkembangannya.,positif
12/26/22 14:53,keinara777,"Naik motor listrik kayak naik sepeda yaa ternyata, tidak ada bunyinya",netral
12/26/22 14:24,didnttouchme,punya motor listrik seru juga kayanya,positif
12/26/22 9:58,I_besarr,Pagi ini nyampe jkt pertama kali naik motor listrik ke kantor mayan juga dengerin cerita yang punya,netral
2023-01-30 10:20:40+00:00,indiravirisya,emang beneran kudu nabung buat mobil listrik ya biar ga kena ganjil genap,positif
2023-01-30 07:38:35+00:00,nanaphroditte,ya allah pengen mobil listrik,positif
2023-01-29 12:56:44+00:00,crazetigerz,@memefess Tbf mau gimana lagi. Mobil listrik mahal sama kalau  tidak infrastruktur jalan kita bukan untuk mobil listrik,negatif
